Cliente;Descrição;CNPJ;ISIN;Qtd.;Valor Nominal;Rendimiento;Valor Bruto;IRRF;IOF;Valor Líquido;% s/Seg;% s/PL
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;13988324,29;-;13988324,29;0,00;0,00;13988324,29;7,71859350244165E-5;9,253415849
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;13988324,29;-;13988324,29;0,00;0,00;13988324,29;0,000207414;9,253415849
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14046936,04;-;14046936,04;0,00;0,00;14046936,04;7,75093477959091E-5;9,292677287
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14046936,04;-;14046936,04;0,00;0,00;14046936,04;0,000208283;9,292677287
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14119781,55;-;14119781,55;0,00;0,00;14119781,55;7,79113007879269E-5;9,31798542
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14119781,55;-;14119781,55;0,00;0,00;14119781,55;0,000209363;9,31798542
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14139811,29;-;14139811,29;0,00;0,00;14139811,29;7,80218225472274E-5;9,312357279
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14139811,29;-;14139811,29;0,00;0,00;14139811,29;0,00020966;9,312357279
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14168094,23;-;14168094,23;0,00;0,00;14168094,23;7,81778844974568E-5;9,301565198
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14168094,23;-;14168094,23;0,00;0,00;14168094,23;0,00021008;9,301565198
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14260651,41;-;14260651,41;0,00;0,00;14260651,41;7,86886041757696E-5;9,29593518
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14260651,41;-;14260651,41;0,00;0,00;14260651,41;0,000211452;9,29593518
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14261445,6;-;14261445,6;0,00;0,00;14261445,6;7,86929864231686E-5;9,332690654
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;9817056,836;14261445,6;-;14261445,6;0,00;0,00;14261445,6;0,000211464;9,332690654
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17510375,86;-;17510375,86;0,00;0,00;17510375,86;9,66202030610109E-5;11,47856304
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17510375,86;-;17510375,86;0,00;0,00;17510375,86;0,000259638;11,47856304
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17522896,49;-;17522896,49;0,00;0,00;17522896,49;9,66892904308494E-5;11,49030854
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17522896,49;-;17522896,49;0,00;0,00;17522896,49;0,000259824;11,49030854
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17541955,73;-;17541955,73;0,00;0,00;17541955,73;9,67944570848214E-5;11,49905635
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17541955,73;-;17541955,73;0,00;0,00;17541955,73;0,000260106;11,49905635
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17542800,73;-;17542800,73;0,00;0,00;17542800,73;9,67991196958493E-5;11,49800541
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17542800,73;-;17542800,73;0,00;0,00;17542800,73;0,000260119;11,49800541
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17554310,65;-;17554310,65;0,00;0,00;17554310,65;9,6862630086289E-5;11,49681475
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17554310,65;-;17554310,65;0,00;0,00;17554310,65;0,00026029;11,49681475
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17595188,02;-;17595188,02;0,00;0,00;17595188,02;9,70881866261131E-5;11,50531658
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17595188,02;-;17595188,02;0,00;0,00;17595188,02;0,000260896;11,50531658
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17631842,94;-;17631842,94;0,00;0,00;17631842,94;9,72904441813992E-5;11,52173488
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17631842,94;-;17631842,94;0,00;0,00;17631842,94;0,000261439;11,52173488
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17658843,63;-;17658843,63;0,00;0,00;17658843,63;9,74394308263145E-5;11,52678179
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17658843,63;-;17658843,63;0,00;0,00;17658843,63;0,00026184;11,52678179
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17664662,47;-;17664662,47;0,00;0,00;17664662,47;9,74715385038924E-5;11,58949311
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17664662,47;-;17664662,47;0,00;0,00;17664662,47;0,000261926;11,58949311
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17667813,5;-;17667813,5;0,00;0,00;17667813,5;9,74889255183623E-5;11,53089068
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17667813,5;-;17667813,5;0,00;0,00;17667813,5;0,000261973;11,53089068
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17670232,12;-;17670232,12;0,00;0,00;17670232,12;9,75022711802371E-5;11,52377401
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17670232,12;-;17670232,12;0,00;0,00;17670232,12;0,000262008;11,52377401
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17721083,74;-;17721083,74;0,00;0,00;17721083,74;9,7782864463309E-5;11,54382496
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17721083,74;-;17721083,74;0,00;0,00;17721083,74;0,000262762;11,54382496
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17735132,45;-;17735132,45;0,00;0,00;17735132,45;9,78603835996084E-5;11,55297993
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17735132,45;-;17735132,45;0,00;0,00;17735132,45;0,000262971;11,55297993
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17741343,43;-;17741343,43;0,00;0,00;17741343,43;9,78946550597761E-5;11,55651077
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17741343,43;-;17741343,43;0,00;0,00;17741343,43;0,000263063;11,55651077
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17787209,83;-;17787209,83;0,00;0,00;17787209,83;9,8147740482791E-5;11,61631707
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17787209,83;-;17787209,83;0,00;0,00;17787209,83;0,000263743;11,61631707
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17801358,47;-;17801358,47;0,00;0,00;17801358,47;9,82258110211259E-5;11,60204137
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17801358,47;-;17801358,47;0,00;0,00;17801358,47;0,000263953;11,60204137
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17832523,43;-;17832523,43;0,00;0,00;17832523,43;9,83977756201536E-5;11,62552013
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17832523,43;-;17832523,43;0,00;0,00;17832523,43;0,000264415;11,62552013
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17862958,51;-;17862958,51;0,00;0,00;17862958,51;9,85657128268298E-5;11,76830331
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17862958,51;-;17862958,51;0,00;0,00;17862958,51;0,000264866;11,76830331
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17984097,95;-;17984097,95;0,00;0,00;17984097,95;9,92341460680735E-5;11,65151836
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;17984097,95;-;17984097,95;0,00;0,00;17984097,95;0,000266662;11,65151836
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18025434,5;-;18025434,5;0,00;0,00;18025434,5;9,94622363093553E-5;11,64722958
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18025434,5;-;18025434,5;0,00;0,00;18025434,5;0,000267275;11,64722958
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18030393,17;-;18030393,17;0,00;0,00;18030393,17;9,94895976696221E-5;11,64270337
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18030393,17;-;18030393,17;0,00;0,00;18030393,17;0,000267349;11,64270337
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18063340,47;-;18063340,47;0,00;0,00;18063340,47;9,967139701201E-5;11,64308291
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18063340,47;-;18063340,47;0,00;0,00;18063340,47;0,000267837;11,64308291
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18186229,36;-;18186229,36;0,00;0,00;18186229,36;0,000100349;11,67494927
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;12649657,63;18186229,36;-;18186229,36;0,00;0,00;18186229,36;0,000269659;11,67494927
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18519265,52;-;18519265,52;0,00;0,00;18519265,52;0,000102187;11,91399184
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18519265,52;-;18519265,52;0,00;0,00;18519265,52;0,000274598;11,91399184
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18523411,57;-;18523411,57;0,00;0,00;18523411,57;0,00010221;11,89262567
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18523411,57;-;18523411,57;0,00;0,00;18523411,57;0,000274659;11,89262567
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18534002,09;-;18534002,09;0,00;0,00;18534002,09;0,000102268;11,8686938
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18534002,09;-;18534002,09;0,00;0,00;18534002,09;0,000274816;11,8686938
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18554817,27;-;18554817,27;0,00;0,00;18554817,27;0,000102383;11,90961621
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18554817,27;-;18554817,27;0,00;0,00;18554817,27;0,000275125;11,90961621
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18562011,76;-;18562011,76;0,00;0,00;18562011,76;0,000102423;11,88426125
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18562011,76;-;18562011,76;0,00;0,00;18562011,76;0,000275231;11,88426125
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18565616,85;-;18565616,85;0,00;0,00;18565616,85;0,000102443;11,88883252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18565616,85;-;18565616,85;0,00;0,00;18565616,85;0,000275285;11,88883252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18577374,22;-;18577374,22;0,00;0,00;18577374,22;0,000102508;11,92262625
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18577374,22;-;18577374,22;0,00;0,00;18577374,22;0,000275459;11,92262625
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18580118,22;-;18580118,22;0,00;0,00;18580118,22;0,000102523;11,89557117
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18580118,22;-;18580118,22;0,00;0,00;18580118,22;0,0002755;11,89557117
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18629838,13;-;18629838,13;0,00;0,00;18629838,13;0,000102797;11,91166086
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18629838,13;-;18629838,13;0,00;0,00;18629838,13;0,000276237;11,91166086
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18630637,81;-;18630637,81;0,00;0,00;18630637,81;0,000102802;11,97175881
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18630637,81;-;18630637,81;0,00;0,00;18630637,81;0,000276249;11,97175881
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18634377,49;-;18634377,49;0,00;0,00;18634377,49;0,000102822;11,9086156
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18634377,49;-;18634377,49;0,00;0,00;18634377,49;0,000276304;11,9086156
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18637951,22;-;18637951,22;0,00;0,00;18637951,22;0,000102842;11,91438638
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18637951,22;-;18637951,22;0,00;0,00;18637951,22;0,000276357;11,91438638
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18648987,31;-;18648987,31;0,00;0,00;18648987,31;0,000102903;11,9125142
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18648987,31;-;18648987,31;0,00;0,00;18648987,31;0,000276521;11,9125142
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18650378,91;-;18650378,91;0,00;0,00;18650378,91;0,000102911;11,91707471
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18650378,91;-;18650378,91;0,00;0,00;18650378,91;0,000276542;11,91707471
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18664850,22;-;18664850,22;0,00;0,00;18664850,22;0,00010299;12,00169312
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18664850,22;-;18664850,22;0,00;0,00;18664850,22;0,000276756;12,00169312
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18669163,52;-;18669163,52;0,00;0,00;18669163,52;0,000103014;11,9832931
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18669163,52;-;18669163,52;0,00;0,00;18669163,52;0,00027682;11,9832931
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18690939,1;-;18690939,1;0,00;0,00;18690939,1;0,000103134;11,95553252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18690939,1;-;18690939,1;0,00;0,00;18690939,1;0,000277143;11,95553252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18697158,82;-;18697158,82;0,00;0,00;18697158,82;0,000103169;11,93118234
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18697158,82;-;18697158,82;0,00;0,00;18697158,82;0,000277235;11,93118234
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18698299,54;-;18698299,54;0,00;0,00;18698299,54;0,000103175;11,93963097
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18698299,54;-;18698299,54;0,00;0,00;18698299,54;0,000277252;11,93963097
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18707627,82;-;18707627,82;0,00;0,00;18707627,82;0,000103226;11,93400359
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18707627,82;-;18707627,82;0,00;0,00;18707627,82;0,000277391;11,93400359
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18714807,95;-;18714807,95;0,00;0,00;18714807,95;0,000103266;12,01240659
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18714807,95;-;18714807,95;0,00;0,00;18714807,95;0,000277497;12,01240659
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18724729,45;-;18724729,45;0,00;0,00;18724729,45;0,000103321;11,95244922
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18724729,45;-;18724729,45;0,00;0,00;18724729,45;0,000277644;11,95244922
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18748979,85;-;18748979,85;0,00;0,00;18748979,85;0,000103455;11,96047795
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18748979,85;-;18748979,85;0,00;0,00;18748979,85;0,000278004;11,96047795
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18761913,22;-;18761913,22;0,00;0,00;18761913,22;0,000103526;12,02801305
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18761913,22;-;18761913,22;0,00;0,00;18761913,22;0,000278196;12,02801305
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18767815,43;-;18767815,43;0,00;0,00;18767815,43;0,000103559;12,0220695
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18767815,43;-;18767815,43;0,00;0,00;18767815,43;0,000278283;12,0220695
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18783606,47;-;18783606,47;0,00;0,00;18783606,47;0,000103646;11,98144333
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18783606,47;-;18783606,47;0,00;0,00;18783606,47;0,000278517;11,98144333
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18784378,71;-;18784378,71;0,00;0,00;18784378,71;0,00010365;12,0058444
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18784378,71;-;18784378,71;0,00;0,00;18784378,71;0,000278529;12,0058444
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18788132,76;-;18788132,76;0,00;0,00;18788132,76;0,000103671;12,01208221
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18788132,76;-;18788132,76;0,00;0,00;18788132,76;0,000278584;12,01208221
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18797284,64;-;18797284,64;0,00;0,00;18797284,64;0,000103721;12,01266097
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18797284,64;-;18797284,64;0,00;0,00;18797284,64;0,00027872;12,01266097
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18801264,74;-;18801264,74;0,00;0,00;18801264,74;0,000103743;12,04585577
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18801264,74;-;18801264,74;0,00;0,00;18801264,74;0,000278779;12,04585577
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18806360,74;-;18806360,74;0,00;0,00;18806360,74;0,000103771;11,98108844
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18806360,74;-;18806360,74;0,00;0,00;18806360,74;0,000278855;11,98108844
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18819931,76;-;18819931,76;0,00;0,00;18819931,76;0,000103846;12,01981303
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18819931,76;-;18819931,76;0,00;0,00;18819931,76;0,000279056;12,01981303
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18851212,02;-;18851212,02;0,00;0,00;18851212,02;0,000104019;12,01039966
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18851212,02;-;18851212,02;0,00;0,00;18851212,02;0,00027952;12,01039966
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18855778,81;-;18855778,81;0,00;0,00;18855778,81;0,000104044;12,02938399
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18855778,81;-;18855778,81;0,00;0,00;18855778,81;0,000279587;12,02938399
